X,Y,BusStopID,CreateDate,LastEditDate
1574525.1484,5179106.1549,6121,,
1574525.3867,5179056.0897,6122,,
1574530.9245,5178025.8569,6123,,
1574536.3267,5178034.8733,6124,,
1574538.4074,5181542.1685,6125,,
1574539.6011,5181523.5927,6126,,
1574546.8537,5183590.7227,6127,,
1574572.1316,5179961.6648,6128,,
1574574.0629,5179974.4441,6129,,
1574604.9421,5185665.079,6130,,
1574642.5929,5183592.2947,6131,,
1574645.0725,5175801.3504,6132,,
1574651.3315,5185694.5734,6133,,
1574659.8723,5178271.7998,6134,,
1574662.6614,5181702.9752,6135,,
1574679.7358,5177916.2251,6136,,
1574679.8918,5181705.3724,6137,,
1574685.9003,5175777.8596,6138,,
1574692.1968,5178335.1151,6139,,
1574774.1197,5183715.3323,6140,,
1574778.0478,5177862.9193,6141,,
1574780.9777,5183658.6621,6142,,
1574789.9717,5180996.3119,6143,,
1574794.9524,5180971.9196,6144,,
1574801.5953,5183971.2501,6145,,
1574812.4144,5183942.7927,6146,,
1574832.7186,5181966.926,6147,,
1574838.1867,5181948.4994,6148,,
1574852.2981,5178557.5932,6149,,
1574864.9696,5177783.5147,6150,,
1574874.3018,5178568.9704,6151,,
1574901.0225,5178807.6394,6152,,
1574912.6128,5178821.3432,6153,,
1574947.3174,5177740.9418,6154,,
1574972.1984,5182132.3038,6155,,
1574997.1988,5184307.6238,6156,,
1574998.8839,5184339.382,6157,,
1575017.3329,5172277.5036,6158,,
1575040.8472,5180104.9458,6159,,
1575040.8035,5182230.7246,6160,,
1575060.0872,5179296.9422,6161,,
1575086.6832,5179292.9316,6162,,
1575088.0958,5180088.9063,6163,,
1575105.1034,5182252.4308,6164,,
1575112.1819,5185882.3168,6165,,
1575127.1145,5177592.5776,6166,,
1575146.5699,5185864.5411,6167,,
1575147.1862,5178632.0016,6168,,
1575158.902,5181139.0535,6169,,
1575160.8531,5178643.4692,6170,,
1575166.6643,5177585.1386,6171,,
1575224.7395,5181185.9638,6172,,
1575242.4221,5172183.6917,6173,,
1575291.3304,5179689.2842,6174,,
1575295.5964,5191090.138,6175,,
1575312.1438,5177473.3037,6176,,
1575312.672,5186376.9128,6177,,
1575313.1926,5179720.5724,6178,,
1575323.8303,5182414.5845,6179,,
1575329.9762,5186349.2669,6180,,
1575339.624,5186482.0735,6181,,
1575341.9294,5175622.5394,6182,,
1575343.2691,5177894.6822,6183,,
1575347.3635,5178167.8619,6184,,
1575347.9339,5186145.2615,6185,,
1575348.8577,5175596.1323,6186,,
1575352.5963,5177424.3301,6187,,
1575362.246,5177867.5975,6188,,
1575378.3653,5185820.7135,6189,,
1575379.5536,5178205.5517,6190,,
1575380.6274,5186593.4603,6191,,
1575391.5024,5185784.3341,6192,,
1575397.2772,5186074.1531,6193,,
1575493.6861,5177670.346,6194,,
1575496.4503,5186753.2524,6195,,
1575501.2702,5177699.2939,6196,,
1575521.6715,5185976.1302,6197,,
1575528.1642,5175506.6735,6198,,
1575546.4204,5184375.0224,6199,,
1575556.6588,5181397.5485,6200,,
1575580.0023,5185963.7146,6201,,
1575580.0864,5184386.6615,6202,,
1575595.4972,5182636.8845,6203,,
1575598.1176,5186718.3269,6204,,
1575612.1231,5175505.2577,6205,,
1575655.8744,5177299.8488,6206,,
1575658.0064,5177313.306,6207,,
1575658.3911,5185579.5114,6208,,
1575659.1355,5181507.3698,6209,,
1575659.6622,5185706.6233,6210,,
1575667.1278,5182720.7386,6211,,
1575673.8018,5185587.0414,6212,,
1575691.6269,5186552.2653,6213,,
1575694.2005,5185749.6169,6214,,
1575698.2134,5186562.6842,6215,,
1575762.7573,5175431.7589,6216,,
1575811.9242,5185864.5095,6217,,
1575824.5477,5175408.5923,6218,,
1575837.0097,5181638.5955,6219,,
1575846.7992,5171875.8566,6220,,
1575848.3363,5182857.7174,6221,,
1575853.0161,5182880.4015,6222,,
1575861.3374,5185291.5214,6223,,
1575874.0382,5185263.058,6224,,
1575876.4421,5171541.6455,6225,,
1575882.0932,5171740.6994,6226,,
1575907.2822,5177240.0164,6227,,
1575909.7171,5185796.1478,6228,,
1575937.082,5186414.6449,6229,,
1575944.5134,5186401.4443,6230,,
1575949.3458,5181737.4639,6231,,
1575957.4349,5177245.8713,6232,,
1576023.5651,5175204.9318,6233,,
1576040.024,5175204.0132,6234,,
1576092.5512,5185106.2222,6235,,
1576099.632,5185118.3972,6236,,
1576117.3155,5183072.8006,6237,,
1576119.5701,5183054.8059,6238,,
1576123.4034,5181822.4008,6239,,
1576142.6428,5177198.9868,6240,,
1576143.1908,5177181.1524,6241,,
1576144.066,5184310.8425,6242,,
1576152.187,5181853.6663,6243,,
1576152.6382,5185670.8382,6244,,
1576170.4674,5185676.1655,6245,,
1576193.3248,5184330.6633,6246,,
1576257.5197,5183174.35,6247,,
1576288.6771,5185122.2642,6248,,
1576323.8951,5185112.5039,6249,,
1576325.2578,5186311.9583,6250,,
1576328.5045,5174302.9879,6251,,
1576330.1009,5186323.9031,6252,,
1576347.8646,5184219.1937,6253,,
1576353.2898,5174330.4186,6254,,
1576357.1177,5185578.8582,6255,,
1576373.8767,5175188.1378,6256,,
1576374.3891,5185591.0131,6257,,
1576376.1966,5184216.5389,6258,,
1576382.2213,5181984.7068,6259,,
1576383.8544,5181970.7856,6260,,
1576394.9516,5174201.0014,6261,,
1576402.96,5175179.1332,6262,,
1576432.0038,5174503.1956,6263,,
1576432.0947,5174479.6177,6264,,
1576450.9422,5183223.8627,6265,,
1576485.3043,5176536.4524,6266,,
1576485.3802,5176224.2387,6267,,
1576514.1643,5184160.6703,6268,,
1576528.4593,5183279.7743,6269,,
1576539.3048,5176604.5994,6270,,
1576550.0035,5184170.6573,6271,,
1576566.4729,5183645.9589,6272,,
1576572.6577,5177132.7759,6273,,
1576573.7061,5171974.0266,6274,,
1576575.6165,5185116.6162,6275,,
1576576.7854,5174783.6209,6276,,
1576579.877,5183639.02,6277,,
1576592.6912,5183894.6456,6278,,
1576594.653,5172000.6434,6279,,
1576596.9438,5174856.003,6280,,
1576597.0689,5177159.66,6281,,
1576601.8375,5186139.0954,6282,,
1576605.9437,5183889.6163,6283,,
1576606.2074,5186091.7994,6284,,
1576609.8595,5184058.629,6285,,
1576617.1172,5182119.5433,6286,,
1576619.3284,5182106.5903,6287,,
1576621.1187,5175194.0014,6288,,
1576627.1325,5184227.6325,6289,,
1576630.2546,5185582.9103,6290,,
1576631.6235,5175205.6105,6291,,
1576639.0887,5184204.8846,6292,,
1576645.3307,5175677.5782,6293,,
1576650.0959,5185595.7176,6294,,
1576655.8386,5175043.1238,6295,,
1576656.4338,5184500.296,6296,,
1576666.0438,5184466.4229,6297,,
1576666.9557,5175043.4401,6298,,
1576675.7449,5177247.9936,6299,,
1576680.8308,5184842.6319,6300,,
1576696.0179,5184860.8538,6301,,
1576710.9452,5184136.2658,6302,,
1576732.788,5172138.0964,6303,,
1576741.3058,5172165.1028,6304,,
1576754.7855,5185123.6231,6305,,
1576764.9312,5185133.7423,6306,,
1576833.8144,5177180.9715,6307,,
1576855.2642,5177387.8513,6308,,
1576857.3704,5177200.8881,6309,,
1576857.8827,5182242.5639,6310,,
1576875.5782,5182267.802,6311,,
1576885.3937,5177382.5131,6312,,
1576892.769,5184071.2897,6313,,
1576935.3248,5184020.5705,6314,,
1576948.917,5186363.0766,6315,,
1576965.7976,5186346.1423,6316,,
1577014.7476,5176351.4151,6317,,
1577031.4918,5176341.066,6318,,
1577040.3675,5176180.3693,6319,,
1577052.4044,5185130.4082,6320,,
1577065.0769,5185141.9015,6321,,
1577065.935,5176615.337,6322,,
1577066.9595,5177185.5922,6323,,
1577069.9756,5176162.9673,6324,,
1577077.2888,5176592.0308,6325,,
1577081.3045,5177194.8814,6326,,
1577088.3933,5183846.3304,6327,,
1577090.6972,5175914.573,6328,,
1577100.364,5176776.2037,6329,,
1577109.0304,5182402.7272,6330,,
1577112.3767,5183833.2959,6331,,
1577115.8074,5176787.6178,6332,,
1577116.7882,5175888.5738,6333,,
1577120.8179,5176267.6378,6334,,
1577123.6435,5185107.0616,6335,,
1577135.9561,5182392.9012,6336,,
1577135.9633,5185051.0297,6337,,
1577139.0374,5176314.8674,6338,,
1577175.6059,5184780.4131,6339,,
1577179.7611,5177140.1418,6340,,
1577190.3038,5184723.8227,6341,,
1577191.6324,5177435.4698,6342,,
1577193.0871,5176973.8517,6343,,
1577193.6027,5177040.8118,6344,,
1577203.6488,5177133.9591,6345,,
1577221.5779,5172184.8768,6346,,
1577229.2361,5177453.1005,6347,,
1577239.2273,5172232.8375,6348,,
1577246.2908,5183432.3148,6349,,
1577248.6338,5183475.8025,6350,,
1577250.2398,5185143.8736,6351,,
1577271.4857,5175738.2789,6352,,
1577272.2242,5175753.8965,6353,,
1577274.1072,5185132.9483,6354,,
1577287.7106,5182487.716,6355,,
1577307.2684,5185725.8601,6356,,
1577312.7222,5183083.8902,6357,,
1577320.4309,5183116.0679,6358,,
1577322.3612,5185749.1667,6359,,
1577330.1737,5182527.8518,6360,,
1577351.8301,5185492.042,6361,,
1577377.547,5185433.9891,6362,,
1577378.7197,5172406.2543,6363,,
1577400.2877,5175619.2901,6364,,
1577416.4305,5176291.0952,6365,,
1577418.1292,5185196.7921,6366,,
1577430.1438,5175642.3691,6367,,
1577431.5184,5176172.6442,6368,,
1577431.7858,5185185.1434,6369,,
1577443.2253,5184519.9374,6370,,
1577453.6531,5184542.4507,6371,,
1577463.1088,5176252.4141,6372,,
1577466.9675,5182843.5317,6373,,
1577473.7666,5176510.5659,6374,,
1577478.7432,5175814.3433,6375,,
1577480.0351,5172098.7777,6376,,
1577480.6155,5171966.8276,6377,,
1577481.875,5175865.3084,6378,,
1577484.0815,5176064.5476,6379,,
1577490.5504,5182840.19,6380,,
1577492.4997,5176513.9273,6381,,
1577492.8282,5176784.5386,6382,,
1577495.7759,5176695.4446,6383,,
1577580.5074,5171927.2802,6384,,
1577590.5172,5177196.5888,6385,,
1577601.8688,5182636.4675,6386,,
1577619.3238,5182654.9837,6387,,
1577630.3239,5177217.1567,6388,,
1577635.0696,5172215.8555,6389,,
1577645.6799,5172311.126,6390,,
1577697.2644,5184664.7055,6391,,
1577710.9146,5184654.5222,6392,,
1577742.7024,5182646.9858,6393,,
1577756.7094,5182649.8752,6394,,
1577800.5319,5182827.9151,6395,,
1577804.4107,5184482.7561,6396,,
1577825.3134,5182850.8084,6397,,
1577827.8511,5177014.0269,6398,,
1577831.5577,5184420.2526,6399,,
1577878.0165,5184194.0557,6400,,
1577922.8216,5184059.4436,6401,,
1577937.1546,5182686.7193,6402,,
1577995.8518,5182688.0888,6403,,
1578016.2655,5183634.7035,6404,,
1578074.7172,5183473.2696,6405,,
1578092.3337,5183358.847,6406,,
1578126.8028,5183289.8247,6407,,
1578127.277,5177154.5008,6408,,
1578130.368,5181795.52,6409,,
1578132.4897,5177118.7896,6410,,
1578143.3103,5182725.0525,6411,,
1578162.6298,5181759.0529,6412,,
1578169.8829,5182709.4128,6413,,
1578171.9557,5183072.0951,6414,,
1578180.4807,5182071.3548,6415,,
1578183.7446,5182086.7694,6416,,
1578204.1255,5183013.4157,6417,,
1578215.2714,5181628.8174,6418,,
1578218.2302,5182457.1647,6419,,
1578242.3594,5181604.8274,6420,,
1578244.0955,5182449.8851,6421,,
1578302.9297,5182162.5643,6422,,
1578314.1873,5181280.8319,6423,,
1578328.4806,5181279.3231,6424,,
1578332.6136,5182141.2589,6425,,
1578369.4981,5181107.6125,6426,,
1578376.7964,5177308.6388,6427,,
1578409.3538,5177291.2738,6428,,
1578415.8857,5181004.4539,6429,,
1578460.3731,5180823.0139,6430,,
1578480.3003,5180803.0981,6431,,
1578531.7021,5177139.902,6432,,
1578534.2045,5180587.0148,6433,,
1578564.2837,5180538.1668,6434,,
1578612.606,5177076.7003,6435,,
1578636.8955,5180269.4,6436,,
1578651.2289,5180264.7366,6437,,
1578710.2697,5176951.579,6438,,
1578713.7821,5180031.8426,6439,,
1578716.6275,5176966.3813,6440,,
1578725.5657,5180033.5458,6441,,
1578742.1665,5169923.3175,6442,,
1578776.6115,5179835.5208,6443,,
1578792.2372,5179825.5748,6444,,
1578849.8598,5179605.9244,6445,,
1578864.9025,5179598.7417,6446,,
1578894.3074,5179466.5951,6447,,
1578914.8805,5176755.8365,6448,,
1578922.85,5179415.8081,6449,,
1578937.8229,5176710.2294,6450,,
1579091.5505,5179340.0481,6451,,
1579113.2598,5179363.427,6452,,
1579129.8552,5176404.8242,6453,,
1579148.3118,5176406.3365,6454,,
1579231.863,5179178.5578,6455,,
1579262.3641,5179128.0975,6456,,
1579306.5745,5178951.815,6457,,
1579332.3608,5178870.9095,6458,,
1579374.2328,5176254.0375,6459,,
1579415.3628,5178562.262,6460,,
1579428.7892,5178559.5932,6461,,
1579457.6939,5176267.4651,6462,,
1579527.2297,5178261.0869,6463,,
1579547.773,5178239.6038,6464,,
1579591.755,5176268.4515,6465,,
1579649.8904,5177963.9851,6466,,
1579655.2541,5177915.9234,6467,,
1579734.0337,5177664.8325,6468,,
1579760.7663,5177615.0249,6469,,
1579773.6497,5177529.1698,6470,,
1579835.3683,5177359.411,6471,,
1579885.5285,5176528.2087,6472,,
1579915.2033,5176505.3969,6473,,
1580235.3292,5176339.5899,6474,,
1580291.2188,5176290.9876,6475,,
1580304.3242,5174788.9998,6476,,
1580320.2924,5174841.9448,6477,,
1580336.0288,5174982.3937,6478,,
1580350.2367,5174544.8454,6479,,
1580353.9361,5176207.6651,6480,,
1580429.9926,5176154.7782,6481,,
1580432.9123,5175034.209,6482,,
1580473.9908,5175024.1222,6483,,
1580536.4716,5175958.6997,6484,,
1580555.5403,5176021.7817,6485,,
1580656.1123,5175811.0798,6486,,
1580668.9258,5175817.2806,6487,,
1580680.9726,5175133.2273,6488,,
1580681.5104,5175111.883,6489,,
1580816.4585,5175681.5216,6490,,
1580839.2789,5175681.3091,6491,,
1580863.2174,5175246.4425,6492,,
1580874.771,5175218.4327,6493,,
1581002.4613,5175531.5526,6494,,
1581017.7517,5175535.5386,6495,,
1581072.3949,5175234.4415,6496,,
1581084.4393,5175272.6136,6497,,
1581152.3222,5175410.2752,6498,,
1581169.4887,5175413.2109,6499,,
1570243.0208,5180069.9331,6500,,
